ETBL_ID,ADR_ID,ADR_GENRE_ID,ADR_GENRE_FR,ADR_GENRE_EN,ADR_PRINCIPALE,ADR_CIVIQUE,ADR_MUNICIPALITE,ADR_PROVINCE,ADR_PAYS,ADR_CODE_POSTAL,ADR_LATITUDE,ADR_LONGITUDE
267887977,267889622,7,Exploitation,Operations,1,"301-1048, rue Saint-Jean",Québec,Québec,Canada,G1R1R6,46.8085466,-71.2234768
1044533,1044537,7,Exploitation,Operations,1,"1050, av. Turnbull",Québec,Québec,Canada,G1R2X8,46.805647,-71.222727
972090,972094,7,Exploitation,Operations,1,"10, Grande Allée O.",Québec,Québec,Canada,G1R2G6,46.802698,-71.222722
3064156,3064160,7,Exploitation,Operations,1,"1080, av. Louis-St-Laurent",Québec,Québec,Canada,G1R2W7,46.804575,-71.222583
141838083,141838252,7,Exploitation,Operations,1,"650, rue de la Reine",Québec,Québec,Canada,G1K2S1,46.81683,-71.22239
500016310,500007029,7,Exploitation,Operations,1,"101-555, Grande Allée Est",Québec,Québec,Canada,G1R2J5,46.803013,-71.222317
1071582,1071586,7,Exploitation,Operations,1,"91, Grande Allée E.",Québec,Québec,Canada,G1R2H5,46.802918,-71.222275
998346,998350,7,Exploitation,Operations,1,"1720, ch. de la Canardière",Québec,Québec,Canada,G1J2E3,46.8377336,-71.222058
14638419,14638445,7,Exploitation,Operations,1,"429, rue St-Jean",Québec,Québec,Canada,G1R1P3,46.809155,-71.221889
940261,940265,7,Exploitation,Operations,1,"2064, rue de Fondville",Québec,Québec,Canada,G1J1X6,46.840782,-71.221579
131669451,131669952,7,Exploitation,Operations,1,"480, rue de la Chapelle app. 222",Québec,Québec,Canada,G1K0B6,46.813797,-71.221449
348900083,348901288,7,Exploitation,Operations,1,"671, rue Saint-François Est",Québec,Québec,Canada,G1K2Z8,46.815723,-71.221325
4158002,4158006,7,Exploitation,Operations,1,"445, rue Burton",Québec,Québec,Canada,G1R1Z8,46.808153,-71.221148
161988801,161989748,7,Exploitation,Operations,1,"386, rue du Pont suite 2",Québec,Québec,Canada,G1K6M7,46.815499,-71.221002
388972318,388972830,7,Exploitation,Operations,1,"9661, rue de l'Hôtel-de-Ville",Saint-Honoré,Québec,Canada,G0V1L0,48.557135,-71.220961
129048808,129048962,7,Exploitation,Operations,1,"385, Grande Allée E.",Québec,Québec,Canada,G1R2H8,46.804185,-71.22025
390156089,390157012,7,Exploitation,Operations,1,"402-465, rue du Pont",Québec,Québec,Canada,G1K6N3,46.814499,-71.220048
389260954,389261647,7,Exploitation,Operations,1,"742, rue Saint-Joseph Est",Québec,Québec,Canada,G1K3C3,46.815724,-71.219962
397741556,397742932,7,Exploitation,Operations,1,"750, rue Saint-Joseph Est",Québec,Québec,Canada,G1K3C3,46.815799,-71.219925
377851531,377852789,7,Exploitation,Operations,1,"764, rue Saint-Joseph Est",Québec,Québec,Canada,G1K3C4,46.815809,-71.219695
371395049,371395103,7,Exploitation,Operations,1,"594, rue St-Gabriel",Québec,Québec,Canada,G1R1W3,46.809667,-71.21967
379308376,379309516,7,Exploitation,Operations,1,"401, Grande Allée Est",Québec,Québec,Canada,G1R2J5,46.804447,-71.219431
392638053,392638631,7,Exploitation,Operations,1,"80, route Verchères",Chartierville,Québec,Canada,J0B1K0,45.295929,-71.219312
119747687,119748084,7,Exploitation,Operations,1,"695, rue St-Jean",Québec,Québec,Canada,G1R1P7,46.810547,-71.218729
1008845,1008849,7,Exploitation,Operations,1,"414, av. Wilfrid-Laurier",Québec,Québec,Canada,G1R2L2,46.804058,-71.218697
1037314,1037318,7,Exploitation,Operations,1,"775, rue Richelieu",Québec,Québec,Canada,G1R1K8,46.811785,-71.218227
371897968,371898058,7,Exploitation,Operations,1,"2250, boul. Ste-Anne",Québec,Québec,Canada,G1J1Y2,46.841724,-71.218224
993884,993888,7,Exploitation,Operations,1,"549, Grande Allée E.",Québec,Québec,Canada,G1R2J5,46.805377,-71.218033
365677177,365677305,7,Exploitation,Operations,1,"1225, cours du Général-De Montcalm",Québec,Québec,Canada,G1R4W6,46.805251,-71.217384
1106364,14588444,7,Exploitation,Operations,1,"690, boul. René-Lévesque E.",Québec,Québec,Canada,G1R5A8,46.809407,-71.217249
1069801,1069805,7,Exploitation,Operations,1,"601, Grande Allée E.",Québec,Québec,Canada,G1R2K4,46.806121,-71.216725
375667495,375668482,7,Exploitation,Operations,1,"760, avenue Honoré-Mercier",Québec,Québec,Canada,G1R0B7,46.812343,-71.216152
1111426,1111430,7,Exploitation,Operations,1,"668, Grande Allée E.",Québec,Québec,Canada,G1R2K5,46.806718,-71.216075
3074639,14587840,7,Exploitation,Operations,1,"775, av. Honoré-Mercier",Québec,Québec,Canada,G1R6A5,46.812234,-71.215542
1109760,13875848,7,Exploitation,Operations,1,"2774, boul. Guillaume-Couture",Lévis,Québec,Canada,G6W7Y1,46.762472,-71.215037
11616738,11616745,7,Exploitation,Operations,1,"2774, boulevard Guillaume-Couture",Lévis,Québec,Canada,G6W7Y1,46.762472,-71.215037
1111851,1111855,7,Exploitation,Operations,1,"1100, boul. René-Lévesque E.",Québec,Québec,Canada,G1R5V2,46.810102,-71.215015
1094337,14577532,7,Exploitation,Operations,1,"1220, place George-V O.",Québec,Québec,Canada,G1R5B8,46.806396,-71.214799
15159407,22127157,7,Exploitation,Operations,1,"850, place d' Youville",Québec,Québec,Canada,G1R3P6,46.811953,-71.214383
500016629,500007915,7,Exploitation,Operations,1,"450, rue de la Gare-du-Palais",Québec,Québec,Canada,G1K3X2,46.817468,-71.214098
386040127,386041006,7,Exploitation,Operations,1,"1000, rue Saint-Jean",Québec,Québec,Canada,G1R1R6,46.813083,-71.212782
7871435,14589179,7,Exploitation,Operations,1,"31, rue Mcmahon",Québec,Québec,Canada,G1R3S5,46.814119,-71.212707
500016182,500006771,7,Exploitation,Operations,1,"8, rue des Vaisseaux-du-Roi",Québec,Québec,Canada,G1K6T5,46.816244,-71.212462
4161054,4161058,7,Exploitation,Operations,1,"1116, rue St-Vallier E.",Québec,Québec,Canada,G1K3R7,46.815998,-71.212225
386722596,386723522,7,Exploitation,Operations,1,"202-1048, rue Saint-Jean",Québec,Québec,Canada,G1R1R6,46.813414,-71.212136
500014822,500003227,7,Exploitation,Operations,1,"205-1048, rue Saint-Jean",Québec,Québec,Canada,G1R1R6,46.813267,-71.211981
241029889,241030001,7,Exploitation,Operations,1,"1048, rue St-Jean Loft 304",Québec,Québec,Canada,G1R1R6,46.8133363,-71.2118819
263552115,263553627,7,Exploitation,Operations,1,"1048, rue Saint-Jean unité 204",Québec,Québec,Canada,G1R1R6,46.8133359,-71.2118815
380173920,380175311,7,Exploitation,Operations,1,"77, rue des Remparts",Québec,Québec,Canada,G1R0C3,46.815699,-71.211743
357077310,357078393,7,Exploitation,Operations,1,"301-371, rue Saint-Paul",Québec,Québec,Canada,G1K3X3,46.816845,-71.21171
1088986,1088990,7,Exploitation,Operations,1,"15, rue Ste-Ursule",Québec,Québec,Canada,G1R4C7,46.812624,-71.211604
1110195,14578275,7,Exploitation,Operations,1,"49, rue d' Auteuil",Québec,Québec,Canada,G1R4C2,46.811374,-71.211435
380641017,380641196,7,Exploitation,Operations,1,"19, rue Sainte-Ursule",Québec,Québec,Canada,G1R4E1,46.812357,-71.211314
1044693,11528185,7,Exploitation,Operations,1,"450, rue Champlain",Québec,Québec,Canada,G1K4J3,46.802188,-71.210849
227872339,397765221,7,Exploitation,Operations,0,,,,,,45.48011,-71.210756
1134280,14587816,7,Exploitation,Operations,1,"44, côte du Palais",Québec,Québec,Canada,G1R4H8,46.814622,-71.210747
1146709,14589296,7,Exploitation,Operations,1,"40, rue Ste-Ursule",Québec,Québec,Canada,G1R4E2,46.811495,-71.210539
1096711,14573952,7,Exploitation,Operations,1,"71, rue d' Auteuil",Québec,Québec,Canada,G1R4C3,46.810539,-71.210441
1108049,14588490,7,Exploitation,Operations,1,"115, rue Ste-Anne",Québec,Québec,Canada,G1R3X6,46.812337,-71.210309
4912591,14578107,7,Exploitation,Operations,1,"253, rue St-Paul",Québec,Québec,Canada,G1K8C1,46.817022,-71.210176
265965838,265965866,7,Exploitation,Operations,1,"109, rue Ste-Anne",Québec,Québec,Canada,G1R3X6,46.8125269,-71.2101446
1102538,1102542,7,Exploitation,Operations,1,"43, rue Ste-Ursule",Québec,Québec,Canada,G1R4E4,46.811435,-71.210108
1094844,1094848,7,Exploitation,Operations,1,"83, rue d' Auteuil",Québec,Québec,Canada,G1R4C3,46.810231,-71.210091
1136899,14577473,7,Exploitation,Operations,1,"249, rue St-Paul",Québec,Québec,Canada,G1K3W5,46.816985,-71.210007
995351,995355,7,Exploitation,Operations,1,"47, rue Ste-Ursule",Québec,Québec,Canada,G1R4E4,46.811315,-71.209952
237617880,237618104,7,Exploitation,Operations,1,"16, rue des Pins",Saint-Pierre-de-Broughton,Québec,Canada,G0N1T0,46.2446196,-71.2098835
970006,970010,7,Exploitation,Operations,1,"84, rue St-Louis",Québec,Québec,Canada,G1R3Z5,46.810321,-71.209873
1099534,14578298,7,Exploitation,Operations,1,"60, rue Ste-Ursule",Québec,Québec,Canada,G1R4E6,46.810923,-71.209793
1089050,1089054,7,Exploitation,Operations,1,"62, rue Ste-Ursule",Québec,Québec,Canada,G1R4E6,46.810868,-71.209723
1096358,14573463,7,Exploitation,Operations,1,"3, rle des Ursulines",Québec,Québec,Canada,G1R3Y6,46.811014,-71.209629
999952,999956,7,Exploitation,Operations,1,"82, rue St-Louis",Québec,Québec,Canada,G1R3Z5,46.810552,-71.209613
1142764,14589233,7,Exploitation,Operations,1,"1190, rue St-Jean",Québec,Québec,Canada,G1R1S6,46.814578,-71.209589
1044645,1044649,7,Exploitation,Operations,1,"66, rue Ste-Ursule",Québec,Québec,Canada,G1R4E6,46.81076,-71.209582
1146767,14578207,7,Exploitation,Operations,1,"68, rue Ste-Ursule",Québec,Québec,Canada,G1R4E6,46.810712,-71.20952
998760,14578281,7,Exploitation,Operations,1,"229 1/2, rue St-Paul",Québec,Québec,Canada,G1K3W3,46.816835,-71.209163
14367757,14401081,7,Exploitation,Operations,1,"3110, boul. Ste-Anne",Québec,Québec,Canada,G1E3K2,46.847977,-71.209158
1121737,14587659,7,Exploitation,Operations,1,"72, rue St-Louis",Québec,Québec,Canada,G1R3Z3,46.810868,-71.209094
314565176,314565661,7,Exploitation,Operations,1,"231, rue des Alouettes",Adstock,Québec,Canada,G0N1S0,46.086622,-71.208977
152518341,152518361,7,Exploitation,Operations,1,"68, rue St-Louis",Québec,Québec,Canada,G1R3Z3,46.810938,-71.20897
374058955,374059034,7,Exploitation,Operations,1,"69, rue St-Louis",Québec,Québec,Canada,G1R3Z2,46.810729,-71.208966
392225658,392225704,7,Exploitation,Operations,1,"81, rue Ste-Anne",Québec,Québec,Canada,G1R3X4,46.813092,-71.208949
500016485,500007540,7,Exploitation,Operations,1,"2, rue Pierre-Olivier-Chauveau",Québec,Québec,Canada,G1R0C5,46.814345,-71.208916
1038907,14578216,7,Exploitation,Operations,1,"58, rue St-Louis",Québec,Québec,Canada,G1R3Z3,46.811143,-71.208607
5528519,5528524,7,Exploitation,Operations,1,"406, rue Champlain",Québec,Québec,Canada,G1K4J2,46.803229,-71.208352
1080149,14590443,7,Exploitation,Operations,1,"31, rue Couillard",Québec,Québec,Canada,G1R3T4,46.815071,-71.208292
1146421,1146425,7,Exploitation,Operations,1,"48, rue St-Louis",Québec,Québec,Canada,G1R3Z3,46.811469,-71.208041
500015979,500006181,7,Exploitation,Operations,1,,Québec,Québec,Canada,,46.813878,-71.207981
378626945,378628307,7,Exploitation,Operations,1,"303-34, côte de la Fabrique",Québec,Québec,Canada,G1R3V7,46.814342,-71.207864
378626953,378628309,7,Exploitation,Operations,1,"401-34, côte de la Fabrique",Québec,Québec,Canada,G1R3V7,46.814342,-71.207864
260408051,260408150,7,Exploitation,Operations,1,"57, rue Ste-Anne",Québec,Québec,Canada,G1R3X4,46.8130486,-71.2078349
392801779,392802346,7,Exploitation,Operations,1,"10-186, rue Saint-Paul",Québec,Québec,Canada,G1K3W1,46.816799,-71.207534
397989938,397991151,7,Exploitation,Operations,1,"101-185, rue Saint-Paul",Québec,Québec,Canada,G1K3W2,46.816687,-71.207456
1116719,14577507,7,Exploitation,Operations,1,"39, av. Ste-Geneviève",Québec,Québec,Canada,G1R4B3,46.809844,-71.207443
971553,971557,7,Exploitation,Operations,1,"37, av. Ste-Geneviève",Québec,Québec,Canada,G1R4B3,46.809875,-71.207344
500016781,500008260,7,Exploitation,Operations,1,"42, rue Sainte-Anne",Québec,Québec,Canada,G1R3X3,46.813182,-71.207268
500015267,500004397,7,Exploitation,Operations,1,"42, rue Sainte-Anne",Québec,Québec,Canada,G1R3X3,46.813097,-71.207168
500015191,500004202,7,Exploitation,Operations,1,"25, rue Saint-Louis",Québec,Québec,Canada,G1R3Y8,46.811711,-71.20675
27711817,27712576,7,Exploitation,Operations,1,"32, rue Ste-Anne",Québec,Québec,Canada,G1R3X3,46.813118,-71.206673
396620382,396621468,7,Exploitation,Operations,1,"1, rue des Grisons",Québec,Québec,Canada,G1R4M6,46.81089,-71.20661
1044754,1044758,7,Exploitation,Operations,1,"26, av. Ste-Geneviève",Québec,Québec,Canada,G1R4B2,46.810319,-71.206545
1001215,1001219,7,Exploitation,Operations,1,"15, rue des Grisons",Québec,Québec,Canada,G1R4M6,46.810663,-71.206478
1148166,14589280,7,Exploitation,Operations,1,"21, av. Ste-Geneviève",Québec,Québec,Canada,G1R4B1,46.810155,-71.206441
1149420,14573778,7,Exploitation,Operations,1,"24, rue Ste-Anne",Québec,Québec,Canada,G1R3X3,46.813088,-71.206389
1121845,1121849,7,Exploitation,Operations,1,"4, rue de la Porte",Québec,Québec,Canada,G1R4M9,46.810905,-71.206372
1120931,1120935,7,Exploitation,Operations,1,"6, rue de la Porte",Québec,Québec,Canada,G1R4M9,46.810834,-71.206324
1124235,1124239,7,Exploitation,Operations,1,"16, rue Mont-Carmel",Québec,Québec,Canada,G1R4A3,46.811241,-71.206315
122417957,122418098,7,Exploitation,Operations,1,"8, rue de la Porte",Québec,Québec,Canada,G1R4M9,46.810775,-71.206284
1148108,14578230,7,Exploitation,Operations,1,"17, av. Ste-Geneviève",Québec,Québec,Canada,G1R4A8,46.810251,-71.206092
1120069,14577509,7,Exploitation,Operations,1,"16, rue de la Porte",Québec,Québec,Canada,G1R4M9,46.810474,-71.20609
390025361,390026800,7,Exploitation,Operations,1,"1, rue du Trésor",Québec,Québec,Canada,G1R4L8,46.812876,-71.206071
340988208,340988371,7,Exploitation,Operations,1,"20, rue Ste-Anne",Québec,Québec,Canada,G1R3X2,46.813072,-71.206031
1151053,11295336,7,Exploitation,Operations,1,"3568, boul. Ste-Anne",Québec,Québec,Canada,G1E3L8,46.849514,-71.2059529
1100442,1100446,7,Exploitation,Operations,1,"15, av. Ste-Geneviève",Québec,Québec,Canada,G1R4A8,46.810297,-71.205924
1148050,1148054,7,Exploitation,Operations,1,"13, av. Ste-Geneviève",Québec,Québec,Canada,G1R4A7,46.810367,-71.205673
500015337,500004597,7,Exploitation,Operations,1,"3465, chemin Royal",Québec,Québec,Canada,G1E1W6,46.853346,-71.205632
500014985,500003687,7,Exploitation,Operations,1,"12, rue Sainte-Anne",Québec,Québec,Canada,G1R3X2,46.813094,-71.205592
500016731,500008130,7,Exploitation,Operations,1,"9, rue De Buade",Québec,Québec,Canada,G1R3Z9,46.813445,-71.205585
1131131,1131135,7,Exploitation,Operations,1,"3401, boul. Ste-Anne",Québec,Québec,Canada,G1E3L4,46.849804,-71.2055497
1147983,14587813,7,Exploitation,Operations,1,"9, av. Ste-Geneviève",Québec,Québec,Canada,G1R4A7,46.810444,-71.205398
500016028,500006304,7,Exploitation,Operations,1,"155, route Saint-Hyacinthe",Chartierville,Québec,Canada,J0B1K0,45.252836,-71.205078
375473666,375473727,7,Exploitation,Operations,1,"2, rue Monseigneur-De Laval",Québec,Québec,Canada,G1R3T9,46.815696,-71.205043
263380725,263381778,7,Exploitation,Operations,1,"69, quai Saint-André",Québec,Québec,Canada,G1K3Y1,46.816905,-71.2048115
500015433,500004862,7,Exploitation,Operations,1,"125, route Saint-Hyacinthe",Chartierville,Québec,Canada,J0B1K0,45.272009,-71.204785
1098351,14588477,7,Exploitation,Operations,1,"6, rue de la Terrasse-Dufferin",Québec,Québec,Canada,G1R4N5,46.810563,-71.204764
362385325,362386625,7,Exploitation,Operations,1,"10, rue Saint-Jean-Baptiste",Chartierville,Québec,Canada,J0B1K0,45.295921,-71.204599
1124379,15870960,7,Exploitation,Operations,1,"1, rue des Carrières",Québec,Québec,Canada,G1R4P5,46.812204,-71.204558
3060620,3060624,7,Exploitation,Operations,1,"3 1/2, rue des Remparts",Québec,Québec,Canada,G1R3R4,46.815358,-71.204097
1150985,1150989,7,Exploitation,Operations,1,"3806, boul. Ste-Anne",Québec,Québec,Canada,G1E3M3,46.8501795,-71.2038886
397741586,397742938,7,Exploitation,Operations,1,"91, rue Sous-le-Cap",Québec,Québec,Canada,G1K8R4,46.815546,-71.203696
1131054,13338728,7,Exploitation,Operations,1,"15, rue du Sault-Au-Matelot",Québec,Québec,Canada,G1K3Y7,46.814342,-71.203329
500016976,500008762,7,Exploitation,Operations,1,"85, rue Saint-Pierre",Québec,Québec,Canada,G1K3Z7,46.815056,-71.203154
997791,14578143,7,Exploitation,Operations,1,"126, rue St-Pierre",Québec,Québec,Canada,G1K4A8,46.815906,-71.203139
386558169,386558482,7,Exploitation,Operations,1,"144, rue Saint-Pierre",Québec,Québec,Canada,G1K8N8,46.8165,-71.203107
500015200,500004208,7,Exploitation,Operations,1,"116, rue Saint-Pierre",Québec,Québec,Canada,G1K4A7,46.815531,-71.203026
997464,997468,7,Exploitation,Operations,1,"79, rue St-Pierre",Québec,Québec,Canada,G1K4A3,46.814649,-71.202921
88782459,88782745,7,Exploitation,Operations,1,"71, rue St-Pierre",Québec,Québec,Canada,G1K4A4,46.814489,-71.202908
1072137,1072141,7,Exploitation,Operations,1,"8, rue St-Antoine",Québec,Québec,Canada,G1K4C9,46.814448,-71.202575
500015263,500004385,7,Exploitation,Operations,1,"15 1/2, rue des Pains-Bénits",Québec,Québec,Canada,G1K3Z3,46.812959,-71.202567
500015169,500004123,7,Exploitation,Operations,1,"15, rue Saint-Pierre",Québec,Québec,Canada,G1K3Z3,46.812976,-71.202359
375206459,375211555,7,Exploitation,Operations,1,"B-50, rang Sainte-Catherine",Saint-Sylvestre,Québec,Canada,G0S3C0,46.346122,-71.201939
209662999,209666479,7,Exploitation,Operations,1,"225, côte de la Montagne",Québec,Québec,Canada,G1K4E6,46.8141083,-71.2019075
500016843,500008448,7,Exploitation,Operations,1,"16, rue des Deux-Rapides",Sainte-Brigitte-de-Laval,Québec,Canada,G0A3K0,46.956451,-71.201149
1146990,13869926,7,Exploitation,Operations,1,"3500, boul. Guillaume-Couture",Lévis,Québec,Canada,G6W6N7,46.768592,-71.201127
500016083,500006478,7,Exploitation,Operations,1,"3855, rue Saint-Georges",Lévis,Québec,Canada,G6W1G6,46.774349,-71.20078
389328578,389329237,7,Exploitation,Operations,1,"6, rue du Carrefour",Sainte-Brigitte-de-Laval,Québec,Canada,G0A3K0,46.977046,-71.200285
11710539,11710560,7,Exploitation,Operations,1,"7894, ch. du Portage-Des-Roches N.",Saguenay,Québec,Canada,G7N2A1,48.307767,-71.198677
11616483,11616491,7,Exploitation,Operations,1,"1635, rue des Érables",Saint-Lambert-de-Lauzon,Québec,Canada,G0S2W0,46.563971,-71.198156
14382922,14406693,7,Exploitation,Operations,1,"1635, rue des Érables",Saint-Lambert-de-Lauzon,Québec,Canada,G0S2W0,46.563971,-71.198156
1126280,13876062,7,Exploitation,Operations,1,"3900, boul. de la Rive-Sud",Lévis,Québec,Canada,G6W1H7,46.773531,-71.197611
365644024,365644139,7,Exploitation,Operations,1,"3390, boul. Ste-Anne",Québec,Québec,Canada,G1E3L7,46.852488,-71.197407
1099114,13868544,7,Exploitation,Operations,1,"4115, boul. Guillaume-Couture",Lévis,Québec,Canada,G6W6M9,46.777138,-71.195542
212156005,212156682,7,Exploitation,Operations,1,"512, av. Royale",Québec,Québec,Canada,G1E1Y1,46.8579355,-71.195007
250249341,250250710,7,Exploitation,Operations,1,"127, rte du Mont-Adstock",Adstock,Québec,Canada,G0N1S0,46.0243513,-71.1949946
246540470,246541590,7,Exploitation,Operations,1,"121, rte du Mont-Adstock",Adstock,Québec,Canada,G0N1S0,46.024351,-71.1949942
383776908,383777629,7,Exploitation,Operations,1,"413, rue Saint-Louis",Sainte-Brigitte-de-Laval,Québec,Canada,G0A3K0,47.090043,-71.193824
500016820,500008371,7,Exploitation,Operations,1,"427, rue Saint-Louis",Stoneham-et-Tewkesbury,Québec,Canada,G0A3K0,47.090043,-71.193824
388738054,388739565,7,Exploitation,Operations,1,"411, rue Saint-Louis",Sainte-Brigitte-de-Laval,Québec,Canada,G0A3K0,47.090126,-71.192986
240411486,240411700,7,Exploitation,Operations,1,"409, rue St-Louis",Sainte-Brigitte-de-Laval,Québec,Canada,G0A3K0,47.0901273,-71.1929688
383600170,383601096,7,Exploitation,Operations,1,"84, rue Saint-Paul",Chartierville,Québec,Canada,J0B1K0,45.295776,-71.191749
1149212,1149216,7,Exploitation,Operations,1,"3954, boul. Ste-Anne",Québec,Québec,Canada,G1E3M5,46.8545992,-71.1914103
1151120,1151124,7,Exploitation,Operations,1,"3862, boul. Ste-Anne",Québec,Québec,Canada,G1E3M3,46.8545992,-71.1914103
1082797,11512869,7,Exploitation,Operations,1,"44, ch. du Petit-Canada E.",La Patrie,Québec,Canada,J0B1Y0,45.372555,-71.191194
12659845,12659966,7,Exploitation,Operations,1,"44, ch. du Petit-Canada E.",La Patrie,Québec,Canada,J0B1Y0,45.372555,-71.191194
500015773,500005666,7,Exploitation,Operations,1,"318, rue du Beau-Mont",Adstock,Québec,Canada,G0N1S0,46.093699,-71.190636
393178422,393179166,7,Exploitation,Operations,1,"5070, rue Saint-Laurent",Lévis,Québec,Canada,G6V3V8,46.795248,-71.190228
500014977,500003667,7,Exploitation,Operations,1,"5078, rue Saint-Laurent",Lévis,Québec,Canada,G6V3V8,46.795284,-71.190167
382691096,382691890,7,Exploitation,Operations,1,"7321, chemin J.-E.-Fortin",Adstock,Québec,Canada,G0N1S0,46.054589,-71.190088
500016757,500008220,7,Exploitation,Operations,1,"52, rang Sainte-Catherine",Saint-Sylvestre,Québec,Canada,G0S3C0,46.346216,-71.188659
363848584,363848814,7,Exploitation,Operations,1,"320, 2e Rang",Saint-David-de-Falardeau,Québec,Canada,G0V1C0,48.634929,-71.188453
500016254,500006947,7,Exploitation,Operations,1,"5611, rue Saint-Laurent",Lévis,Québec,Canada,G6V3V6,46.80367,-71.188351
500016246,500006945,7,Exploitation,Operations,1,"5615, rue Saint-Laurent",Lévis,Québec,Canada,G6V3V6,46.803723,-71.188343
500015838,500005873,7,Exploitation,Operations,1,"5996, rue Saint-Laurent",Lévis,Québec,Canada,G6V3P4,46.810416,-71.186578
1150928,1150932,7,Exploitation,Operations,1,"3710, boul. Sainte-Anne",Québec,Québec,Canada,G1E3M3,46.8559074,-71.1857569
392280945,392281527,7,Exploitation,Operations,1,"M-50, rang Sainte-Catherine",Saint-Sylvestre,Québec,Canada,G0S3C0,46.344528,-71.185519
346585540,346586858,7,Exploitation,Operations,1,"22, côte du Passage",Lévis,Québec,Canada,G6V5S7,46.807261,-71.185389
18114955,18115054,7,Exploitation,Operations,1,"6, rue William-Tremblay",Lévis,Québec,Canada,G6V4B2,46.805741,-71.185339
500016432,500007358,7,Exploitation,Operations,1,"B-10, rue Wolfe",Lévis,Québec,Canada,G6V3X2,46.807746,-71.185181
346585476,346586840,7,Exploitation,Operations,1,"1, rue Saint-Jean",Lévis,Québec,Canada,G6V5K8,46.812671,-71.184959
500016563,500007734,7,Exploitation,Operations,1,"32, côte du Passage",Lévis,Québec,Canada,G6V5S7,46.806924,-71.184698
500016351,500007137,7,Exploitation,Operations,1,"36, côte du Passage",Lévis,Québec,Canada,G6V5S7,46.806806,-71.184654
500015054,500003847,7,Exploitation,Operations,1,"38, côte du Passage",Lévis,Québec,Canada,G6V5S7,46.806831,-71.18452
251496483,251498325,7,Exploitation,Operations,1,"6120, rue Fraser",Lévis,Québec,Canada,G6V3R5,46.8116877,-71.1845185
500015356,500004668,7,Exploitation,Operations,1,"39, côte du Passage",Lévis,Québec,Canada,G6V5S6,46.806996,-71.184512
41968487,103143902,7,Exploitation,Operations,1,"200, rue des Trois-Saults",Québec,Québec,Canada,G1B0E3,46.919295,-71.184315
500016165,500006726,7,Exploitation,Operations,1,"6187, rue Fraser",Lévis,Québec,Canada,G6V3R6,46.813023,-71.184088
500017092,500009021,7,Exploitation,Operations,1,"6460, rue Saint-Laurent",Lévis,Québec,Canada,G6V3P3,46.818378,-71.183765
500015835,500005810,7,Exploitation,Operations,1,"2, avenue Bégin",Lévis,Québec,Canada,G6V4B7,46.806419,-71.183531
389138928,389140003,7,Exploitation,Operations,1,"3, rue Montcalm",Lévis,Québec,Canada,G6V5G3,46.817888,-71.183468
391964260,391965304,7,Exploitation,Operations,1,"277, rue Saint-Louis",Sainte-Brigitte-de-Laval,Québec,Canada,G0A3K0,47.073062,-71.183403
345194997,345196737,7,Exploitation,Operations,1,"15, avenue Bégin",Lévis,Québec,Canada,G6V4B6,46.80691,-71.18305
500014801,500003203,7,Exploitation,Operations,1,"18, avenue Bégin",Lévis,Québec,Canada,G6V4B7,46.8071,-71.182675
393657590,393658354,7,Exploitation,Operations,1,"91, rue Wolfe",Lévis,Québec,Canada,G6V3Y5,46.81228,-71.182284
96293879,96294352,7,Exploitation,Operations,1,"6299, rue Fraser",Lévis,Québec,Canada,G6V3R8,46.815156,-71.182226
260957014,260958008,7,Exploitation,Operations,1,"6123, rue Fraser",Lévis,Québec,Canada,G6V3R4,46.815156,-71.182226
500016412,500007312,7,Exploitation,Operations,1,"108, rue Wolfe",Lévis,Québec,Canada,G6V3Y6,46.812839,-71.182018
1020107,1020111,7,Exploitation,Operations,1,"2840, boul. du Saguenay",Saguenay,Québec,Canada,G7S2H3,48.432889,-71.18192
500015602,500005242,7,Exploitation,Operations,1,"922, avenue Royale",Québec,Québec,Canada,G1E2A2,46.867231,-71.181918
500016886,500008530,7,Exploitation,Operations,1,"930, avenue Royale",Québec,Québec,Canada,G1E2A2,46.867275,-71.181685
368549202,368549971,7,Exploitation,Operations,1,"6334, rue Fraser",Lévis,Québec,Canada,G6V3S1,46.815773,-71.181543
392507377,392507994,7,Exploitation,Operations,1,"27, rue Carrier",Lévis,Québec,Canada,G6V5N5,46.808875,-71.181463
901696,901700,7,Exploitation,Operations,1,"116, côte du Passage",Lévis,Québec,Canada,G6V5S9,46.804974,-71.181454
359448034,359448932,7,Exploitation,Operations,1,"5865, rue Saint-Georges",Lévis,Québec,Canada,G6V4K9,46.803749,-71.180476
19197210,19197281,7,Exploitation,Operations,1,"5865, rue St-Georges",Lévis,Québec,Canada,G6V4K9,46.803624,-71.180342
391819468,391819996,7,Exploitation,Operations,1,"5865, rue Saint-Georges",Lévis,Québec,Canada,G6V4K9,46.80367,-71.180245
373716633,373717896,7,Exploitation,Operations,1,"5865, rue Saint-Georges",Lévis,Québec,Canada,G6V4K9,46.803608,-71.180228
375603954,375605055,7,Exploitation,Operations,1,"6104, rue Saint-Georges",Lévis,Québec,Canada,G6V4J8,46.807155,-71.1786
11604387,103143628,7,Exploitation,Operations,1,"95, rue de la Sérénité",Québec,Québec,Canada,G1C8G7,46.897006,-71.178002
184791234,184791607,7,Exploitation,Operations,1,"3842, boul. Ste-Anne",Québec,Québec,Canada,G1E3M3,46.8576757,-71.1770466
